series_id,TotalPrivate,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES0600000001    ,23244.0,,1977-09-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,68337.0,,1977-10-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,267.0,,1977-10-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0600000010    ,5919.0,,1977-10-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,60747.0,,1977-10-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000006    ,56534.0,,1977-10-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,45195.0,,1977-10-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,20384.0,,1977-10-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,5825.0,,1977-10-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,26122.0,,1977-10-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,68871.0,,1977-10-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,23279.0,,1977-10-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,20297.0,,1977-10-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0500000006    ,56006.0,,1977-10-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,27551.0,,1977-10-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,18040.0,,1977-10-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CEU0800000006    ,38494.0,,1977-10-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17653.0,,1977-10-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0700000001    ,60521.0,,1977-10-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,26303.0,,1977-10-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,45058.0,,1977-10-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,27732.0,,1977-10-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,23676.0,,1977-10-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000006    ,38353.0,,1977-10-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,56785.0,,1977-11-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000010    ,5928.0,,1977-11-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,61261.0,,1977-11-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,28079.0,,1977-11-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,27686.0,,1977-11-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,20411.0,,1977-11-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,23607.0,,1977-11-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CES0700000001    ,60802.0,,1977-11-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0600000006    ,17729.0,,1977-11-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0500000010    ,26560.0,,1977-11-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,38549.0,,1977-11-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,69145.0,,1977-11-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,304.0,,1977-11-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0800000010    ,20632.0,,1977-11-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,26274.0,,1977-11-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,45287.0,,1977-11-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,38807.0,,1977-11-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,45538.0,,1977-11-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000006    ,17978.0,,1977-11-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000001    ,68658.0,,1977-11-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0600000010    ,5863.0,,1977-11-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CES0600000001    ,23371.0,,1977-11-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,56278.0,,1977-11-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17725.0,,1977-12-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CES0700000025    ,60787.0,,1977-12-01,07,07000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, service-providing, seasonally adjusted",,1939,M03,2022,M12
CEU0500000010    ,26887.0,,1977-12-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,45501.0,,1977-12-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0500000010    ,26435.0,,1977-12-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0800000010    ,20542.0,,1977-12-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,56986.0,,1977-12-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CES0500000025    ,68622.0,,1977-12-01,05,05000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M03,2022,M12
CES0500000026    ,248.0,,1977-12-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CEU0800000001    ,46061.0,,1977-12-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000025    ,23340.0,,1977-12-01,06,06000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, goods-producing, seasonally adjusted",,1939,M03,2022,M12
CES0500000006    ,56468.0,,1977-12-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CEU0700000001    ,61791.0,,1977-12-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0600000001    ,23371.0,,1977-12-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,27836.0,,1977-12-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,5893.0,,1977-12-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0600000010    ,5887.0,,1977-12-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,61039.0,,1977-12-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0600000001    ,23314.0,,1977-12-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,21000.0,,1977-12-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000006    ,17687.0,,1977-12-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0500000001    ,68872.0,,1977-12-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CEU0700000010    ,28462.0,,1977-12-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000006    ,38743.0,,1977-12-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,39299.0,,1977-12-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,69375.0,,1977-12-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000001    ,68983.0,,1978-01-01,05,05000000,01,S,"All employees, thousands, total private, seasonally adjusted",,1939,M01,2023,M02
CES0500000006    ,56548.0,,1978-01-01,05,05000000,06,S,"Production and nonsupervisory employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0600000006    ,17711.0,,1978-01-01,06,06000000,06,S,"Production and nonsupervisory employees, thousands, goods-producing, seasonally adjusted",,1947,M01,2023,M02
CEU0600000006    ,17167.0,,1978-01-01,06,06000000,06,U,"Production and nonsupervisory employees, thousands, goods-producing, not seasonally adjusted",,1947,M01,2023,M02
CES0600000001    ,23374.0,,1978-01-01,06,06000000,01,S,"All employees, thousands, goods-producing, seasonally adjusted",,1939,M01,2023,M02
CEU0800000006    ,38285.0,,1978-01-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0800000001    ,45609.0,,1978-01-01,08,08000000,01,S,"All employees, thousands, private service-providing, seasonally adjusted",,1939,M01,2023,M02
CEU0500000001    ,67831.0,,1978-01-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CES0500000026    ,215.0,,1978-01-01,05,05000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total private, seasonally adjusted",,1939,M04,2023,M02
CES0800000006    ,38837.0,,1978-01-01,08,08000000,06,S,"Production and nonsupervisory employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0600000010    ,5927.0,,1978-01-01,06,06000000,10,S,"Women employees, thousands, goods-producing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,45032.0,,1978-01-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CES0800000010    ,20638.0,,1978-01-01,08,08000000,10,S,"Women employees, thousands, private service-providing, seasonally adjusted",,1964,M01,2023,M02
CES0700000001    ,61220.0,,1978-01-01,07,07000000,01,S,"All employees, thousands, service-providing, seasonally adjusted",,1939,M01,2023,M02
CES0700000010    ,27950.0,,1978-01-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000010    ,20436.0,,1978-01-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000010    ,26268.0,,1978-01-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000006    ,55452.0,,1978-01-01,05,05000000,06,U,"Production and nonsupervisory employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
CEU0600000001    ,22799.0,,1978-01-01,06,06000000,01,U,"All employees, thousands, goods-producing, not seasonally adjusted",,1939,M01,2023,M02
CEU0700000001    ,60643.0,,1978-01-01,07,07000000,01,U,"All employees, thousands, service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0600000010    ,5832.0,,1978-01-01,06,06000000,10,U,"Women employees, thousands, goods-producing, not seasonally adjusted",,1964,M01,2023,M02
CEU0700000010    ,27823.0,,1978-01-01,07,07000000,10,U,"Women employees, thousands, service-providing, not seasonally adjusted",,1964,M01,2023,M02
CES0500000010    ,26565.0,,1978-01-01,05,05000000,10,S,"Women employees, thousands, total private, seasonally adjusted",,1964,M01,2023,M02
CES0700000010    ,28085.0,,1978-02-01,07,07000000,10,S,"Women employees, thousands, service-providing, seasonally adjusted",,1964,M01,2023,M02
CEU0800000006    ,38292.0,,1978-02-01,08,08000000,06,U,"Production and nonsupervisory employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0500000001    ,67866.0,,1978-02-01,05,05000000,01,U,"All employees, thousands, total private, not seasonally adjusted",,1939,M01,2023,M02
CEU0800000010    ,20423.0,,1978-02-01,08,08000000,10,U,"Women employees, thousands, private service-providing, not seasonally adjusted",,1964,M01,2023,M02
CEU0800000001    ,45073.0,,1978-02-01,08,08000000,01,U,"All employees, thousands, private service-providing, not seasonally adjusted",,1939,M01,2023,M02
CEU0500000010    ,26288.0,,1978-02-01,05,05000000,10,U,"Women employees, thousands, total private, not seasonally adjusted",,1964,M01,2023,M02
